USWTRADE,USFIRE,CES0600000007,AWHMAN,BUSINVx,M2REAL,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,WPSID61,CPITRNSL,CUSR0000SAC,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DNDGRG3M086SBEA,USWTRADE_L1,CES0600000007_L1,AWHMAN_L1,AMDMUOx_L1,BUSINVx_L1,M2REAL_L1,GS5_L1,GS10_L1,COMPAPFFx_L1,TB3SMFFM_L1,TB6SMFFM_L1,T1YFFM_L1,T5YFFM_L1,T10YFFM_L1,AAAFFM_L1,BAAFFM_L1,CPITRNSL_L1,CUSR0000SAC_L1,CPIULFSL_L1,CUSR0000SA0L2_L1,CUSR0000SA0L5_L1,DNDGRG3M086SBEA_L1,CES0600000007_L2,AWHMAN_L2,HOUSTMW_L2,AMDMUOx_L2,BUSINVx_L2,COMPAPFFx_L2,TB3SMFFM_L2,TB6SMFFM_L2,T1YFFM_L2,T5YFFM_L2,T10YFFM_L2,AAAFFM_L2,BAAFFM_L2,CES0600000007_L3,AWHMAN_L3,AMDMUOx_L3,BUSINVx_L3,COMPAPFFx_L3,TB3SMFFM_L3,TB6SMFFM_L3,T1YFFM_L3,T5YFFM_L3,T10YFFM_L3,AAAFFM_L3,BAAFFM_L3,CPIAUCSL
0.003929572242787671,0.0027816429618772176,39.8,40.0,0.000105557670979195,-0.0017702601003870555,0.03000000000000025,-0.040000000000000036,-0.04999999999999982,0.24,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,-0.003241493924170502,0.0033389012655149486,-8.910710228349217e-06,0.0,0.003210275630248116,0.0033277900926744763,0.0030361327648793512,0.004424255194753091,0.0015761627460886274,39.5,40.0,-0.022625200249864363,0.008161580057509,0.0030507330652964626,-0.3800000000000008,-0.2400000000000002,0.65,-0.53,-0.23,0.18,0.47,0.41,0.65,1.41,-0.0033389012655149486,0.00597907769673256,0.0,0.0,-0.0033389012655149486,0.0017907021434857562,39.7,40.3,5.948034989180646,-0.023230847839094793,0.011130251920576484,0.69,-0.01,0.33,0.69,0.72,0.52,0.59,1.37,40.1,40.6,-0.028030891471345853,0.008538284759076475,0.92,0.36,0.75,1.04,0.93,0.73,0.62,1.35,0.004410524537330041
-0.0020938500826188644,0.0011897681355881318,39.6,40.1,0.005998439458497984,0.0016719944883591964,0.0699999999999994,0.009999999999999787,0.08000000000000007,0.4,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,0.003241493924170502,-0.003350086885281822,-0.0029806281381379307,0.0,-1.0272899577223882e-05,-0.0033277900926744763,-0.0025873850998099357,-0.006700378340543267,0.003929572242787671,39.8,40.0,-0.018693812994660775,0.000105557670979195,-0.0017702601003870555,-0.019999999999999574,0.03000000000000025,0.24,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,0.0033389012655149486,-8.910710228349217e-06,0.0,0.003210275630248116,0.0033277900926744763,0.004424255194753091,39.5,40.0,5.327876168789581,-0.022625200249864363,0.008161580057509,0.65,-0.53,-0.23,0.18,0.47,0.41,0.65,1.41,39.7,40.3,-0.023230847839094793,0.011130251920576484,0.69,-0.01,0.33,0.69,0.72,0.52,0.59,1.37,0.001015056761151989
-0.0013858458685600539,0.001979806625691083,39.5,39.9,0.002200912713396619,0.0032376775891114207,-0.1999999999999993,-0.009999999999999787,-0.020000000000000462,0.49,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,0.003241493924170502,0.003350086885281822,0.0,0.0,-0.0032000027306708922,0.0,-0.0005806052646524229,0.0002154823720217358,-0.0020938500826188644,39.6,40.1,-0.011083604506158196,0.005998439458497984,0.0016719944883591964,0.20000000000000018,0.0699999999999994,0.4,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,-0.003350086885281822,-0.0029806281381379307,0.0,-1.0272899577223882e-05,-0.0033277900926744763,-0.006700378340543267,39.8,40.0,5.662960480135946,-0.018693812994660775,0.000105557670979195,0.24,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,39.5,40.0,-0.022625200249864363,0.008161580057509,0.65,-0.53,-0.23,0.18,0.47,0.41,0.65,1.41,0.0013518082491144057
-0.0003748828534995141,0.003159560290368013,39.6,39.9,0.0039703322480360015,0.008000042667076102,-0.25000000000000044,-0.040000000000000036,-0.040000000000000036,0.16,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,-0.006482987848341004,0.0,-0.0029806281381379307,0.003372684478639254,0.0,0.0,0.0013509308950951926,0.0017778275209869854,-0.0013858458685600539,39.5,39.9,-0.004504926179837554,0.002200912713396619,0.0032376775891114207,-0.3700000000000001,-0.1999999999999993,0.49,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,0.003350086885281822,0.0,0.0,-0.0032000027306708922,0.0,0.0002154823720217358,39.6,40.1,5.697093486505405,-0.011083604506158196,0.005998439458497984,0.4,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,39.8,40.0,-0.018693812994660775,0.000105557670979195,0.24,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,-0.002028398261392894
0.009070103051333156,0.0027564498650027858,39.4,39.7,-0.001878718895762077,0.007165019033788411,-0.10000000000000009,-0.1299999999999999,-0.13999999999999968,0.36,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,0.003241493924170502,0.0,0.005961256276275861,-0.003372684478639254,0.0,0.0033167526259938462,-0.00013161077501155916,0.0006422740277982619,-0.0003748828534995141,39.6,39.9,-0.014759388016592823,0.0039703322480360015,0.008000042667076102,-0.33000000000000007,-0.25000000000000044,0.16,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,0.0,-0.0029806281381379307,0.003372684478639254,0.0,0.0,0.0017778275209869854,39.5,39.9,5.777652323222656,-0.004504926179837554,0.002200912713396619,0.49,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,39.6,40.1,-0.011083604506158196,0.005998439458497984,0.4,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,0.002028398261392894
-0.005439655738067373,0.002356638953996182,39.1,39.4,0.0016701465554955774,0.004812328825193113,0.0,-0.03000000000000025,-0.07000000000000028,0.79,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,0.0,-0.006734032181344052,-0.0029806281381379307,0.0,0.0,-0.0033167526259938462,-0.0010927735216976764,-0.0016138598490043066,0.009070103051333156,39.4,39.7,0.007731757101661074,-0.001878718895762077,0.007165019033788411,-0.16999999999999993,-0.10000000000000009,0.36,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,0.0,0.005961256276275861,-0.003372684478639254,0.0,0.0033167526259938462,0.0006422740277982619,39.6,39.9,5.723585101952381,-0.014759388016592823,0.0039703322480360015,0.16,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,39.5,39.9,-0.004504926179837554,0.002200912713396619,0.49,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,0.0
-0.0017574368387442973,-0.0003923876840614682,39.4,39.7,-0.000834724657675423,-0.001152848624177416,0.0900000000000003,0.04999999999999982,0.10000000000000053,0.83,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,0.0,0.006734032181344052,0.002971770389157413,0.0,0.0031897953681001567,0.0033057881344995543,0.0005765342719357136,0.0010719800382559264,-0.005439655738067373,39.1,39.4,0.002641152703070304,0.0016701465554955774,0.004812328825193113,-0.010000000000000231,0.0,0.79,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,-0.006734032181344052,-0.0029806281381379307,0.0,0.0,-0.0033167526259938462,-0.0016138598490043066,39.4,39.7,5.645446897643238,0.007731757101661074,-0.001878718895762077,0.36,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,39.6,39.9,-0.014759388016592823,0.0039703322480360015,0.16,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,0.004716989878138733
-0.0017230404682422318,0.003525958599132295,39.0,39.3,0.000521784503995093,0.0035503563657339754,0.040000000000000036,0.009999999999999787,-0.03000000000000025,0.84,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,-0.0032520353863776386,0.0,-8.805258500554913e-06,0.0,-1.0142450720618257e-05,-0.0033057881344995543,0.002236307650629321,0.0018679482891990062,-0.0017574368387442973,39.4,39.7,-0.01835342355684766,-0.000834724657675423,-0.001152848624177416,0.1499999999999999,0.0900000000000003,0.83,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,0.006734032181344052,0.002971770389157413,0.0,0.0031897953681001567,0.0033057881344995543,0.0010719800382559264,39.1,39.4,5.676753802268282,0.002641152703070304,0.0016701465554955774,0.79,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,39.4,39.7,0.007731757101661074,-0.001878718895762077,0.36,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,0.001007895264224068
-0.001425623951826438,0.001172562182421899,38.0,38.4,-0.011859298303166455,0.003824096438403757,-0.0900000000000003,0.040000000000000036,0.019999999999999574,1.25,0.27,0.52,0.88,1.69,1.86,2.37,3.12,0.0032520353863776386,0.003372684478639254,-8.753233225355928e-06,0.0033613477027047978,-1.007815610032381e-05,0.003294895896852612,-0.0031988111032958955,-0.0020898180079744755,-0.0017230404682422318,39.0,39.3,-0.01087572457441155,0.000521784503995093,0.0035503563657339754,0.050000000000000266,0.040000000000000036,0.84,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,0.0,-8.805258500554913e-06,0.0,-1.0142450720618257e-05,-0.0033057881344995543,0.0018679482891990062,39.4,39.7,5.605802066295998,-0.01835342355684766,-0.000834724657675423,0.83,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,39.1,39.4,0.002641152703070304,0.0016701465554955774,0.79,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,0.001006880434117008
-0.0015780578138615553,0.0019512201312616995,39.2,39.3,-0.0030663518402320733,0.0043797080386909215,0.0,-0.02999999999999936,0.0,1.53,0.79,1.02,1.36,2.22,2.39,2.87,3.65,-0.0032626456348161526,-0.003372684478639254,-0.005908423794863005,-0.0033613477027047978,-0.0031695747612792147,-0.003294895896852612,-3.669003101336443e-08,-0.0017073755556822334,-0.001425623951826438,38.0,38.4,-0.007772834446106103,-0.011859298303166455,0.003824096438403757,-0.14000000000000012,-0.0900000000000003,1.25,0.27,0.52,0.88,1.69,1.86,2.37,3.12,0.003372684478639254,-8.753233225355928e-06,0.0033613477027047978,-1.007815610032381e-05,0.003294895896852612,-0.0020898180079744755,39.0,39.3,5.6240175061873385,-0.01087572457441155,0.000521784503995093,0.84,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,39.4,39.7,-0.01835342355684766,-0.000834724657675423,0.83,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,0.001005867645580416
-0.002107958320269887,0.0007794232662705625,39.2,39.4,-0.002332486187505367,0.007665773591746472,-0.06000000000000005,-0.05000000000000071,-0.02999999999999936,0.49,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.006525291269632305,0.0033613477027047978,0.0029542118974315024,0.003350086885281822,0.0,0.0,0.0007017848987489472,0.0007465557625532249,-0.0015780578138615553,39.2,39.3,-0.00527197580067984,-0.0030663518402320733,0.0043797080386909215,0.0,0.0,1.53,0.79,1.02,1.36,2.22,2.39,2.87,3.65,-0.003372684478639254,-0.005908423794863005,-0.0033613477027047978,-0.0031695747612792147,-0.003294895896852612,-0.0017073755556822334,38.0,38.4,5.5093883366279774,-0.007772834446106103,-0.011859298303166455,1.25,0.27,0.52,0.88,1.69,1.86,2.37,3.12,39.0,39.3,-0.01087572457441155,0.000521784503995093,0.84,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,0.0
-0.0005276846076238684,0.0,39.1,39.5,-0.005641613850240645,0.005640703120012525,-0.03999999999999959,-0.04999999999999982,-0.05000000000000071,1.01,0.37,0.52,0.86,1.58,1.72,2.2,3.0,-1.0610248438513992e-05,-0.0033613477027047978,0.0,-0.003350086885281822,0.0,0.0,-0.0014674939845420454,-0.0025611876934878985,-0.002107958320269887,39.2,39.4,0.002434821729975667,-0.002332486187505367,0.007665773591746472,-0.009999999999999787,-0.06000000000000005,0.49,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.0033613477027047978,0.0029542118974315024,0.003350086885281822,0.0,0.0,0.0007465557625532249,39.2,39.3,5.739792912179234,-0.00527197580067984,-0.0030663518402320733,1.53,0.79,1.02,1.36,2.22,2.39,2.87,3.65,38.0,38.4,-0.007772834446106103,-0.011859298303166455,1.25,0.27,0.52,0.88,1.69,1.86,2.37,3.12,0.0
-0.0012826802226424405,0.002334631410604082,39.1,39.5,0.0,0.005981885301644674,0.03999999999999959,0.03000000000000025,-0.009999999999999787,1.42,0.8,0.98,1.39,2.08,2.29,2.76,3.52,-0.006504070772755277,0.0,0.0,-0.003350086885281822,0.0,0.0,-3.2987324871669443e-07,-0.002523571306361827,-0.0005276846076238684,39.1,39.5,-0.00591653409248849,-0.005641613850240645,0.005640703120012525,-0.06000000000000005,-0.03999999999999959,1.01,0.37,0.52,0.86,1.58,1.72,2.2,3.0,-0.0033613477027047978,0.0,-0.003350086885281822,0.0,0.0,-0.0025611876934878985,39.2,39.4,5.5909869805108565,0.002434821729975667,-0.002332486187505367,0.49,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,39.2,39.3,-0.00527197580067984,-0.0030663518402320733,1.53,0.79,1.02,1.36,2.22,2.39,2.87,3.65,-0.001005867645580416
0.0009055920926792638,0.002716865633918708,39.3,39.7,0.0007469455674282699,0.006224182851104487,-0.06999999999999984,0.019999999999999574,0.0,0.78,0.31,0.47,0.89,1.49,1.73,2.29,3.03,-1.0610248438513992e-05,0.006688988150796771,0.0,0.006700173770563644,0.0,0.0,0.0011490217672651681,0.003692072328631557,-0.0012826802226424405,39.1,39.5,0.008825714478463809,0.0,0.005981885301644674,-0.03000000000000025,0.03999999999999959,1.42,0.8,0.98,1.39,2.08,2.29,2.76,3.52,0.0,0.0,-0.003350086885281822,0.0,0.0,-0.002523571306361827,39.1,39.5,5.749392985908253,-0.00591653409248849,-0.005641613850240645,1.01,0.37,0.52,0.86,1.58,1.72,2.2,3.0,39.2,39.4,0.002434821729975667,-0.002332486187505367,0.49,-0.12,0.06,0.39,1.12,1.24,1.73,2.53,0.001005867645580416
-0.00011315417268065175,0.002709504270366203,39.6,40.0,-0.0009604611189732992,0.006461759768006559,0.16999999999999993,0.0600000000000005,0.020000000000000462,1.18,0.6,0.81,1.33,2.08,2.15,2.6,3.3,-1.0679710153116417e-05,-0.0033611980581222944,0.0,-1.11856197668736e-05,0.0,0.0,-0.00012789716516792282,-0.0007538460054901108,0.0009055920926792638,39.3,39.7,0.006198787235536685,0.0007469455674282699,0.006224182851104487,-0.09999999999999964,-0.06999999999999984,0.78,0.31,0.47,0.89,1.49,1.73,2.29,3.03,0.006688988150796771,0.0,0.006700173770563644,0.0,0.0,0.003692072328631557,39.1,39.5,5.501258210544727,0.008825714478463809,0.0,1.42,0.8,0.98,1.39,2.08,2.29,2.76,3.52,39.1,39.5,-0.00591653409248849,-0.005641613850240645,1.01,0.37,0.52,0.86,1.58,1.72,2.2,3.0,0.0
0.002486438894027998,0.0019308752861357803,39.7,40.0,0.0022396426126292113,0.0012873564996320752,0.040000000000000036,0.08000000000000007,0.05999999999999961,1.55,1.07,1.28,1.75,2.67,2.75,3.24,3.92,0.003273325344969269,0.0032947506678189242,0.0029542118974315024,-0.0033389012655149486,0.003159560290368457,0.0032840752011900065,0.0017198201606016816,0.0048361970120538444,-0.00011315417268065175,39.6,40.0,0.002621108535448613,-0.0009604611189732992,0.006461759768006559,0.33999999999999986,0.16999999999999993,1.18,0.6,0.81,1.33,2.08,2.15,2.6,3.3,-0.0033611980581222944,0.0,-1.11856197668736e-05,0.0,0.0,-0.0007538460054901108,39.3,39.7,5.594711379601839,0.006198787235536685,0.0007469455674282699,0.78,0.31,0.47,0.89,1.49,1.73,2.29,3.03,39.1,39.5,0.008825714478463809,0.0,1.42,0.8,0.98,1.39,2.08,2.29,2.76,3.52,0.002677377770716305
0.005328742720401181,0.0026969771693252653,39.7,40.1,0.0047824098898150424,0.005498547577900581,0.1200000000000001,0.040000000000000036,0.020000000000000462,0.92,0.39,0.66,1.06,1.96,2.04,2.45,3.11,0.0,-0.0033276448636407885,-0.0029542118974315024,0.0,-0.003159560290368457,-0.0032840752011900065,-0.001339330284912954,-0.00263335296710121,0.002486438894027998,39.7,40.0,0.007373633052806028,0.0022396426126292113,0.0012873564996320752,0.029999999999999805,0.040000000000000036,1.55,1.07,1.28,1.75,2.67,2.75,3.24,3.92,0.0032947506678189242,0.0029542118974315024,-0.0033389012655149486,0.003159560290368457,0.0032840752011900065,0.0048361970120538444,39.6,40.0,5.645446897643238,0.002621108535448613,-0.0009604611189732992,1.18,0.6,0.81,1.33,2.08,2.15,2.6,3.3,39.3,39.7,0.006198787235536685,0.0007469455674282699,0.78,0.31,0.47,0.89,1.49,1.73,2.29,3.03,0.0006682258852057643
